ISO	Language	Level	Category	CategoryEN	Region1Code	Region2Code	Region3Code	Region4Code	Region	Latitude	Longitude	Elevation	ISO2	FIPS	NUTS	HASC	STAT
RU	RU	1	Автономный округа	Autonomous county	46				Ненецкий автономный округ	66.08453	49.69119	137	RU-NEN	RS50		RU.NN	83
RU	RU	1	Областе	Federal region	47				Нижегородская область	55.97583	44.17965	211	RU-NIZ	RS51		RU.NZ	52
RU	RU	1	Республика	Republic	48				Северная Осетия-Алания республика	43.20057	44.43919	2879	RU-SE	RS68		RU.NO	15
SG	EN	1	Region	Region	04				South East	1.32599	103.92342	13	SG-04	-		SG.NE	04
SG	EN	1	Region	Region	05				South West	1.32353	103.75034	21	SG-05	-		SG.WE	05
SH	EN	1	Island	Island	01				Saint Helena	-15.96512	-5.70153	150	SH-HL	SH02			
SH	EN	1	Island	Island	02				Ascención Island	-7.94117	-14.36520	150	SH-AC	SH01			
SH	EN	1	Island	Island	03				Tristan da Cunha	-37.25397	-12.50137	150	SH-TA	SH03			
ME	EN	1	Municipality	Municipality	17				Rožaje	42.87070	20.18580	1088	ME-17	MJ17		ME.RO	16
ME	EN	1	Municipality	Municipality	18				Šavnik	42.95201	19.16056	910	ME-18	MJ18		ME.SA	21
ME	EN	1	Municipality	Municipality	19				Tivat	42.42278	18.68722	8	ME-19	MJ19		ME.TI	17
ME	EN	1	Municipality	Municipality	20				Ulcinj	41.99526	19.26833	150	ME-20	MJ20		ME.UL	18
ME	EN	1	Municipality	Municipality	21				Žabljak	43.03697	19.18989	1430	ME-21	MJ21		ME.ZA	07
ME	EN	1	Municipality	Municipality	22				Gusinje	42.56427	19.83306	926	ME-22	MJ22		ME.ZA	07
ME	EN	1	Municipality	Municipality	23				Petnjica	42.98473	19.08228	972	ME-23	MJ23		ME.ZA	07
MF	FR	1	Island	Island	1C				Saint-Martin	18.08338	-63.06100	18	FR-MF	RN00		SX.SM	
MG	FR	1	Province	Province	01				Antananarivo	-19.02285	46.86099	1459	MG-T	MA05		MG.AV	
MG	FR	1	Province	Province	02				Antsiranana	-13.87520	49.56171	500	MG-D	MA01		MG.AS	
MG	FR	1	Province	Province	03				Fianarantsoa	-21.44777	47.09161	106	MG-F	MA02		MG.FI	
MG	FR	1	Province	Province	04				Mahajanga	-15.69178	46.34397	167	MG-M	MA03		MG.MA	
MG	FR	1	Province	Province	05				Toamasina	-18.13649	49.39449	134	MG-A	MA04		MG.TM	
MG	FR	1	Province	Province	06				Toliara	-22.70817	44.77336	92	MG-U	MA06		MG.TL	
SR	NL	1	District	District	10				Wanica	5.74228	-55.18845	9	SR-WA	NS19		SR.WA	
SS	EN	1	State	State	01				Central Equatoria	4.72578	31.38206	559	SS-EC	OD01		SS.BG	01
SS	EN	1	State	State	02				Eastern Equatoria	5.01395	33.46557	861	SS-EE	OD02		SS.EE	07
SS	EN	1	State	State	03				Jonglei	7.25631	32.29322	421	SS-JG	OD03		SS.JG	08
SS	EN	1	State	State	04				Lakes	6.66692	30.03731	428	SS-LK	OD04		SS.EB	04
SS	EN	1	State	State	05				Northern Bahr el Ghazal	8.84089	27.04738	431	SS-BN	OD05		SS.NB	02
SS	EN	1	State	State	06				Unity	8.99192	29.80956	397	SS-UY	OD06		SS.WH	05
SS	EN	1	State	State	07				Upper Nile	9.83672	32.81993	400	SS-NU	OD07		SS.UN	06
SS	EN	1	State	State	08				Warrap	8.29731	28.67548	405	SS-WR	OD08		SS.WR	03
SS	EN	1	State	State	09				Western Bahr el Ghazal	8.17597	25.85786	516	SS-BW	OD09		SS.WB	10
SS	EN	1	State	State	10				Western Equatoria	5.36724	28.51825	584	SS-EW	OD10		SS.WE	09
ST	PT	1	Provincia	Province	01				Príncipe	1.60741	7.39636	0	ST-P	TP01		ST.PR	
ST	PT	1	Provincia	Province	02				São Tomé	0.25115	6.60492	10	ST-S	TP02		ST.ST	
SV	ES	1	Departamento	Departament	01				Ahuachapán	13.92595	-89.84114	642	SV-AH	ES01		SV.AH	01
SV	ES	1	Departamento	Departament	02				Cabañas	13.86483	-88.74940	342	SV-CA	ES02		SV.CA	09
SV	ES	1	Departamento	Departament	03				Chalatenango	14.19167	-89.17060	411	SV-CH	ES03		SV.CH	04
SV	ES	1	Departamento	Departament	04				Cuscatlán	13.86620	-89.05615	643	SV-CU	ES04		SV.CU	07
SV	ES	1	Departamento	Departament	05				La Libertad	13.68177	-89.36063	859	SV-LI	ES05		SV.LI	05
SV	ES	1	Departamento	Departament	06				La Paz	13.49536	-88.97968	115	SV-PA	ES06		SV.PA	08
SV	ES	1	Departamento	Departament	07				La Unión	13.48864	-87.89425	147	SV-UN	ES07		SV.UN	14
SV	ES	1	Departamento	Departament	08				Morazán	13.76820	-88.12914	408	SV-MO	ES08		SV.MO	13
SV	ES	1	Departamento	Departament	09				San Miguel	13.47929	-88.17792	122	SV-SM	ES09		SV.SM	12
SV	ES	1	Departamento	Departament	10				San Salvador	13.69294	-89.21819	583	SV-SS	ES10		SV.SS	06
SV	ES	1	Departamento	Departament	11				San Vicente	13.58686	-88.74940	388	SV-SV	ES12		SV.SV	10
SV	ES	1	Departamento	Departament	12				Santa Ana	14.14611	-89.51201	533	SV-SA	ES11		SV.SA	02
SV	ES	1	Departamento	Departament	13				Sonsonate	13.71139	-89.72391	225	SV-SO	ES13		SV.SO	03
SV	ES	1	Departamento	Departament	14				Usulután	13.44706	-88.55653	528	SV-US	ES14		SV.US	11
RU	RU	1	Областе	Federal region	80				Воронежская область	51.03481	40.09142	230	RU-VOR	RS86		RU.VR	36
RU	RU	1	Автономный округа	Autonomous county	81				Яма́ло-Не́нецкий	56.63737	66.66360	110	RU-YAN	RS87		RU.YN	89
RU	RU	1	Областе	Federal region	82				Ярославская область	57.64179	39.28343	220	RU-YAR	RS88		RU.YS	76
RU	RU	1	Краёв	Region	83				Забайка́льский край	51.43494	115.38525	1250	RU-ZAB	RS93		RU.ZB	92
RW	FR	1	Intara	Province	01				Kigali	-1.95686	30.10386	2028	RW-01	RW12		RW.KV	01
RW	FR	1	Intara	Province	02				Est	-1.79183	30.56684	1384	RW-02	RW11		RW.ES	05
RW	FR	1	Intara	Province	03				Ouest	-2.06759	29.40690	2717	RW-04	RW14		RW.OU	03
RW	FR	1	Intara	Province	04				Nord	-1.61441	29.88501	2108	RW-03	RW13		RW.NO	04
RW	FR	1	Intara	Province	05				Sud	-2.39426	29.70236	2655	RW-05	RW15		RW.SU	02
SA	AR	1	مناطق	Region	01				الرياض	24.53879	45.92945	693	SA-01	SA10		SA.RI	6
SA	AR	1	مناطق	Region	02				مكه المكرمه	21.03964	40.37834	681	SA-02	SA14		SA.MK	11
SA	AR	1	مناطق	Region	03				المدينه المنوره	24.50633	39.35656	643	SA-03	SA05		SA.MD	7
SA	AR	1	مناطق	Region	04				المنطقة الشرقية	26.45744	49.41456	80	SA-04	SA06		SA.SH	13
SA	AR	1	مناطق	Region	05				القصيم	26.07394	43.63523	695	SA-05	SA08		SA.QS	5
SA	AR	1	مناطق	Region	06				حائل	27.19872	41.63542	940	SA-06	SA13		SA.HA	4
SA	AR	1	مناطق	Region	07				تبوك	27.61176	36.65241	519	SA-07	SA19		SA.TB	3
SA	AR	1	مناطق	Region	08				الحدود الشمالية	30.66276	41.19805	577	SA-08	SA15		SA.HS	1
SA	AR	1	مناطق	Region	09				جيزان	17.06097	42.74026	168	SA-09	SA17		SA.JZ	10
SA	AR	1	مناطق	Region	10				نجران	17.71529	44.62616	1282	SA-10	SA16		SA.NJ	12
SA	AR	1	مناطق	Region	11				الباحه	19.98691	41.39017	1202	SA-11	SA02		SA.BA	9
SA	AR	1	مناطق	Region	12				الجوف	30.44391	38.87293	588	SA-12	SA20		SA.JF	2
SA	AR	1	مناطق	Region	14				عسير	18.77115	42.30313	1254	SA-14	SA11		SA.AS	8
SA	EN	1	Manatiq	Region	01				Riyadh	24.53879	45.92945	693	SA-01	SA10		SA.RI	6
SA	EN	1	Manatiq	Region	02				Makkah	21.03964	40.37834	681	SA-02	SA14		SA.MK	11
SA	EN	1	Manatiq	Region	03				Madinah	24.50633	39.35656	643	SA-03	SA05		SA.MD	7
SA	EN	1	Manatiq	Region	04				Eastern Province	26.45744	49.41456	80	SA-04	SA06		SA.SH	13
SA	EN	1	Manatiq	Region	05				Qassim	26.07394	43.63523	695	SA-05	SA08		SA.QS	5
SA	EN	1	Manatiq	Region	06				Hail	27.19872	41.63542	940	SA-06	SA13		SA.HA	4
SA	EN	1	Manatiq	Region	07				Tabuk	27.61176	36.65241	519	SA-07	SA19		SA.TB	3
SA	EN	1	Manatiq	Region	08				Northern Borders	30.66276	41.19805	577	SA-08	SA15		SA.HS	1
SA	EN	1	Manatiq	Region	09				Jazan	17.06097	42.74026	168	SA-09	SA17		SA.JZ	10
SA	EN	1	Manatiq	Region	10				Najran	17.71529	44.62616	1282	SA-10	SA16		SA.NJ	12
SA	EN	1	Manatiq	Region	11				Bahah	19.98691	41.39017	1202	SA-11	SA02		SA.BA	9
SA	EN	1	Manatiq	Region	12				Jawf	30.44391	38.87293	588	SA-12	SA20		SA.JF	2
TH	TH	1	จังหวัด	Province	48				นครพนม	17.32618	104.48848	151	TH-48	TH73		TH.NF	48
TH	TH	1	จังหวัด	Province	49				มุกดาหาร	16.53804	104.57393	1022	TH-49	TH78		TH.MD	49
TH	TH	1	จังหวัด	Province	50				เชียงใหม่	18.87363	98.92628	1087	TH-50	TH02		TH.CM	50
TH	TH	1	จังหวัด	Province	51				ลำพูน	18.35832	98.94765		TH-51	TH05		TH.LN	51
TH	TH	1	จังหวัด	Province	52				ลำปาง	18.33426	99.50900	317	TH-52	TH06		TH.LG	52
TH	TH	1	จังหวัด	Province	53				อุตรดิตถ์	17.64029	100.32843	83	TH-53	TH10		TH.UD	53
TH	TH	1	จังหวัด	Province	54				แพร่	18.16123	100.08953	73	TH-54	TH07		TH.PR	54
TH	TH	1	จังหวัด	Province	55				น่าน	18.93772	100.81252	287	TH-55	TH04		TH.NA	55
TH	TH	1	จังหวัด	Province	56				พะเยา	19.28624	100.08326	841	TH-56	TH41		TH.PY	56
TH	TH	1	จังหวัด	Province	57				เชียงราย	19.85751	99.90630	154	TH-57	TH03		TH.CR	57
QA	EN	1	Municipality	Municipality	05				Doha	25.29848	51.52002	7	QA-DA	QA01		QA.DA	
QA	EN	1	Municipality	Municipality	06				Madinat Al Shamal	26.03666	51.17876	9	QA-MS	QA08		QA.MS	
QA	EN	1	Municipality	Municipality	07				Umm Slal	25.47750	51.38916	25	QA-US	QA09		QA.SL	
RE	FR	1	Département doutre-mer	Overseas department	04				Région Réunion	-21.14935	55.51819	563	FR-RE	-		RE.RE	
RO	RO	1	Regiuni	State	01				Nord-Est	45.81603	26.19101	346	-	-	RO21		813
RO	RO	1	Regiuni	State	02				Sud-Est	44.34973	27.21121	110	-	-	RO22		822
RO	RO	1	Regiuni	State	03				Sud Muntenia	43.12021	24.82461	140	-	-	RO31		831
RO	RO	1	Regiuni	State	04				Sud-Vest Oltenia	43.23330	23.05183	337	-	-	RO41		840
RO	RO	1	Regiuni	State	05				Vest a României	44.97139	21.73102	102	-	-	RO42		859
RO	RO	1	Regiuni	State	06				Nord-Vest	45.70122	22.57708	382	-	-	RO11		868
RO	RO	1	Regiuni	State	07				Centru	44.13678	23.64246	393	-	-	RO12		877
RO	RO	1	Regiuni	State	08				Bucureşti - Ilfov	44.42879	26.09433	93	-	-	RO32		886
RS	EN	1	Province	Province	01				Centralna Srbija	43.59197	21.00041	589	-	-			
RS	EN	1	Autonomous area	Autonomous area	02				Kosovo	42.55563	20.91093	481	BA-KM	-			
RS	EN	1	Autonomous area	Autonomous area	03				Vojvodina	45.26898	20.13813	128	BA-VO	-			
RS	SR	1	регија	Region	01				Ceнтрaлнa Србиja	43.59197	21.00041	589	-	-			
RS	SR	1	регија	Region	02				Koсoвo	42.55563	20.91093	481	BA-KM	-			
RS	SR	1	регија	Region	03				Вojвoдинa	45.26898	20.13813	128	BA-VO	-			
RU	EN	1	Republic	Republic	01				Adygeya	50.40536	49.94571	1098	RU-AD	RS01		RU.AD	01
RU	EN	1	Kray	Federal State	02				Altay Kray	52.64517	82.53168	1008	RU-ALT	RS04		RU.AL	22
SG	EN	1	Region	Region	02				North East	1.36089	103.86289	17	SG-02	-		SG.ES	02
SG	EN	1	Region	Region	03				North West	1.37296	103.79286	12	SG-03	-		SG.NO	03
TH	EN	1	Province	Province	44				Maha Sarakham	16.00468	103.18895	540	TH-44	TH24		TH.MS	44
TH	EN	1	Province	Province	45				Roi Et	15.93902	103.80359	654	TH-45	TH25		TH.RE	45
TH	EN	1	Province	Province	46				Kalasin	16.59025	103.60207	174	TH-46	TH23		TH.KL	46
TH	EN	1	Province	Province	47				Sakon Nakhon	17.41854	103.80746	608	TH-47	TH20		TH.SN	47
TH	EN	1	Province	Province	48				Nakhon Phanom	17.32618	104.48848	151	TH-48	TH73		TH.NF	48
TH	EN	1	Province	Province	49				Mukdahan	16.53804	104.57393	1022	TH-49	TH78		TH.MD	49
TH	EN	1	Province	Province	50				Chiang Mai	18.87363	98.92628	1087	TH-50	TH02		TH.CM	50
TH	EN	1	Province	Province	51				Lamphun	18.35832	98.94765		TH-51	TH05		TH.LN	51
TH	EN	1	Province	Province	52				Lampang	18.33426	99.50900	317	TH-52	TH06		TH.LG	52
TH	EN	1	Province	Province	53				Uttaradit	17.64029	100.32843	83	TH-53	TH10		TH.UD	53
TH	EN	1	Province	Province	54				Phrae	18.16123	100.08953	73	TH-54	TH07		TH.PR	54
TH	EN	1	Province	Province	55				Nan	18.93772	100.81252	287	TH-55	TH04		TH.NA	55
TH	EN	1	Province	Province	56				Phayao	19.28624	100.08326	841	TH-56	TH41		TH.PY	56
TH	EN	1	Province	Province	57				Chiang Rai	19.85751	99.90630	154	TH-57	TH03		TH.CR	57
TH	EN	1	Province	Province	58				Mae Hong Son	18.76721	98.06474	590	TH-58	TH01		TH.MH	58
TH	EN	1	Province	Province	60				Nakhon Sawan	15.67699	100.18149	38	TH-60	TH16		TH.NS	60
TH	EN	1	Province	Province	61				Uthai Thani	15.37217	99.80314	188	TH-61	TH15		TH.UT	61
TH	EN	1	Province	Province	62				Kamphaeng Phet	16.36679	99.66713	152	TH-62	TH11		TH.KP	62
TH	EN	1	Province	Province	63				Tak	16.86320	98.83621	213	TH-63	TH08		TH.TK	63
TH	EN	1	Province	Province	64				Sukhothai	17.15248	99.79091	91	TH-64	TH09		TH.SO	64
TH	EN	1	Province	Province	65				Phitsanulok	16.87763	100.38674	42	TH-65	TH12		TH.PS	65
SD	EN	1	State	State	03				White Nile	13.71339	32.25109	387	SD-NW	SU41		SD.WN	
SD	EN	1	State	State	04				Blue Nile	11.47475	34.25237	684	SD-NB	SU42		SD.BN	
SD	EN	1	State	State	05				Northern	19.57100	30.39971	225	SD-NO	SU43		SD.NO	
SD	EN	1	State	State	06				Kassala	15.66150	35.79684	439	SD-KA	SU52		SD.KA	
SD	EN	1	State	State	07				Gedaref	13.89547	35.17795	530	SD-GD	SU39		SD.GD	
SD	EN	1	State	State	08				Gezira	14.51168	33.47421	407	SD-GZ	SU38		SD.GZ	
SD	EN	1	State	State	09				West Darfur	13.42061	23.13130	898	SD-DW	SU47		SD.WF	
SD	EN	1	State	State	10				West Kordofan	11.89872	28.12256	527	SD-KS	SU62		SD.WK	
SD	EN	1	State	State	11				South Darfur	10.96059	25.07486	478	SD-DS	SU49		SD.SF	
SD	EN	1	State	State	12				South Kordofan	11.23125	30.80957	691	SD-KS	SU50		SD.SK	
SD	EN	1	State	State	13				River Nile	18.86142	33.59048	327	SD-NR	SU53		SD.RN	
SD	EN	1	State	State	14				North Darfur	14.37462	24.59680	897	SD-DN	SU55		SD.ND	
SD	EN	1	State	State	15				North Kordofan	13.44899	30.58509	493	SD-KN	SU56		SD.NK	
SD	EN	1	State	State	16				Sennar	13.01868	33.96779	430	SD-SI	SU58		SD.SI	
SE	SV	1	Län	State	01				Stockholm Län	59.34327	18.02540	23	SE-AB	SW26	SE110	SE.ST	01
SE	SV	1	Län	State	02				Västerbottens Län	64.25324	19.75873	264	SE-AC	SW23	SE331	SE.VB	24
SE	SV	1	Län	State	03				Norrbottens Län	66.06598	21.66260	276	SE-BD	SW14	SE332	SE.NB	25
SE	SV	1	Län	State	04				Uppsala Län	59.91184	17.60867	31	SE-C	SW21	SE121	SE.UP	03
SE	SV	1	Län	State	05				Södermanlands Län	59.10360	16.72896	16	SE-D	SW18	SE122	SE.SD	04
SE	SV	1	Län	State	06				Östergötlands Län	58.47755	15.72877	40	SE-E	SW16	SE123	SE.OG	05
SE	SV	1	Län	State	07				Jönköpings Län	57.63737	14.32158	208	SE-F	SW08	SE211	SE.JO	06
SE	SV	1	Län	State	08				Kronobergs Län	56.77518	14.45142	155	SE-G	SW12	SE212	SE.KR	07
SE	SV	1	Län	State	09				Kalmar Län	57.07576	16.21459	111	SE-H	SW09	SE213	SE.KA	08
SE	SV	1	Län	State	10				Gotlands Län	57.52978	18.44317	14	SE-I	SW05	SE214	SE.GT	09
SE	SV	1	Län	State	11				Blekinge Län	56.18276	15.09574	23	SE-K	SW02	SE221	SE.BL	10
SE	SV	1	Län	State	12				Skåne Län	55.79048	13.20438	53	SE-M	SW27	SE224	SE.SN	12
SE	SV	1	Län	State	13				Hallands Län	56.97622	12.58144	41	SE-N	SW06	SE231	SE.HA	13
SE	SV	1	Län	State	14				Västra Götalands Län	57.96415	12.42110	37	SE-O	SW28	SE232	SE.VG	14
SE	SV	1	Län	State	15				Värmlands Län	59.54418	13.35089	60	SE-S	SW22	SE311	SE.VR	17
SE	SV	1	Län	State	16				Örebro Län	59.29260	15.01273	122	SE-T	SW15	SE124	SE.OR	18
SE	SV	1	Län	State	17				Västmanlands Län	59.67848	16.30614	107	SE-U	SW25	SE125	SE.VM	19
SE	SV	1	Län	State	18				Dalarnas Län	60.53265	15.26798	230	SE-W	SW10	SE312	SE.KO	20
SE	SV	1	Län	State	19				Gävleborgs Län	61.04058	16.78455	59	SE-X	SW03	SE313	SE.GV	21
SE	SV	1	Län	State	20				Västernorrlands Län	62.71056	17.58005	116	SE-Y	SW24	SE321	SE.VN	22
SE	SV	1	Län	State	21				Jämtlands Län	63.16062	14.66766	350	SE-Z	SW07	SE322	SE.JA	23
SG	EN	1	Region	Region	01				Central Singapore	1.29502	103.84139	5	SG-01	-		SG.CE	01
TN	FR	1	Gouvernorat	Governorate	21				Nabeul	36.69851	10.74602	14	TN-21	TS19		TN.NB	15
TN	FR	1	Gouvernorat	Governorate	22				Zaghouan	36.40649	10.14114	85	TN-22	TS37		TN.ZA	16
TN	FR	1	Gouvernorat	Governorate	23				Bizerte	37.27742	9.86249	3	TN-23	TS18		TN.BZ	17
TN	FR	1	Gouvernorat	Governorate	31				Béja	36.72961	9.18580	227	TN-31	TS17		TN.BJ	21
TN	FR	1	Gouvernorat	Governorate	32				Jendouba	36.50236	8.77786	435	TN-32	TS06		TN.JE	22
TN	FR	1	Gouvernorat	Governorate	33				Le Kef	36.11219	8.71126	377	TN-33	TS14		TN.KF	23
TN	FR	1	Gouvernorat	Governorate	34				Siliana	36.06353	9.38374	591	TN-34	TS22		TN.SL	24
SI	SL	1	Statistične regije	Region	01				Pomurska	46.67615	16.17272	226	-	-	SI031	SI.PM	
SI	SL	1	Statistične regije	Region	02				Podravska	46.49313	15.76007	315	-	-	SI032	SI.PD	
SI	SL	1	Statistične regije	Region	03				Koroška	46.55131	15.14763	1001	-	-	SI033	SI.KO	
SI	SL	1	Statistične regije	Region	04				Savinjska	46.21228	15.61928	397	-	-	SI034	SI.SA	
SI	SL	1	Statistične regije	Region	05				Zasavska	46.15316	14.84225	543	-	-	SI035	SI.ZS	
SI	SL	1	Statistične regije	Region	06				Spodnjeposavska	45.96527	15.41592	285	-	-	SI036	SI.PS	
SI	SL	1	Statistične regije	Region	07				Jugovzhodna Slovenija	45.77549	15.00479	364	-	-	SI037	SI.DO	
SY	EN	1	Governorate	Governorate	12				Quneitra	33.07530	35.89716	836	SY-QU	SY03		SY.QU	14
SY	EN	1	Governorate	Governorate	13				Daraa	32.87125	36.18703	591	SY-DR	SY06		SY.DR	12
SY	EN	1	Governorate	Governorate	14				Al-Suwayda	32.73575	36.64031	1078	SY-SU	SY05		SY.SU	13
SZ	EN	1	Region	Region	01				Hhohho	-26.24767	30.86273	422	SZ-HH	WZ01			H1
SZ	EN	1	Region	Region	02				Lubombo	-26.47349	31.88289	331	SZ-LU	WZ02			L3
SZ	EN	1	Region	Region	03				Manzini	-26.57240	31.38380	880	SZ-MA	WZ03			M2
SZ	EN	1	Region	Region	04				Shiselweni	-27.01311	31.48501	823	SZ-SH	WZ04			S4
TC	EN	1	Islands group	Group	01				Caicos Islands	21.64810	-71.91689	11	TC	TK00		TC.TC	-
TC	EN	1	Islands group	Group	02				Turks Islands	21.43393	-71.14985	3	TC	TK00		TC.TC	-
TD	FR	1	Région	Région	01				Batha	13.19428	18.73406	352	TD-BA	CD01		TD.BA	01
TD	FR	1	Région	Région	02				Wadi Fira	14.59582	21.64702	814	TD-WF	CD02		TD.BI	17
TD	FR	1	Région	Région	05				Guéra	11.71165	18.62470	449	TD-GR	CD05		TD.GR	04
TD	FR	1	Région	Région	06				Kanem	13.82312	15.41984	310	TD-KA	CD06		TD.KM	06
TD	FR	1	Région	Région	07				Lac	13.64237	15.00090	297	TD-LC	CD07		TD.LC	07
TD	FR	1	Région	Région	08				Logone Occidental	8.80108	15.91652	429	TD-LO	CD08		TD.LO	08
TD	FR	1	Région	Région	09				Logone Oriental	8.27252	16.36848	451	TD-LR	CD09		TD.LR	09
TD	FR	1	Région	Région	12				Ouaddaï	13.57026	21.25555	643	TD-OD	CD12		TD.OA	14
TD	FR	1	Région	Région	13				Salamat	10.96896	20.30720	442	TD-SA	CD13		TD.SA	15
TD	FR	1	Région	Région	14				Tandjilé	9.40980	16.32391	367	TD-TA	CD14		TD.TA	16
TD	FR	1	Région	Région	15				Chari-Baguirmi	11.22657	16.24849	324	TD-CB	CD15		TD.CG	03
TD	FR	1	Région	Région	16				Mayo-Kebbi Est	10.23942	15.42758	332	TD-ME	CD16		TD.ME	11
TD	FR	1	Région	Région	17				Moyen-Chari	9.25634	18.50441	381	TD-MC	CD17		TD.MO	13
TD	FR	1	Région	Région	18				Hadjer-Lamis	12.56971	15.99120	298	TD-HL	CD18		TD.HD	05
TD	FR	1	Région	Région	19				Mandoul	8.66347	17.53846	387	TD-MA	CD19		TD.MA	10
TD	FR	1	Région	Région	20				Mayo-Kebbi Ouest	9.38273	14.68377	367	TD-MO	CD20		TD.MW	12
TD	FR	1	Région	Région	21				N'Djamena	11.81797	15.22134	300	TD-ND	CD21		TD.NJ	18
TD	FR	1	Région	Région	22				Bahr el Gazel	13.52892	16.13103	299	TD-BG	CD22		TD.BG	19
TD	FR	1	Région	Région	23				Borkou	17.42421	18.35435	597	TD-BO	CD23		TD.BR	02
TD	FR	1	Région	Région	25				Sila	12.40470	21.48241	547	TD-SI	CD25		TD.SI	21
TD	FR	1	Région	Région	26				Tibesti	21.15504	17.27264	1168	TD-TI	CD26		TD.TI	22
TD	FR	1	Région	Région	27				Ennedi Est	15.96204	22.64670	852	TD-EE	CD27		TD.EE	20
TD	FR	1	Région	Région	28				Ennedi Ouest	18.76568	20.99721	450	TD-EO	CD28		TD.EO	59
TF	FR	1	Collectivité territoriale d’outre-mer	Overseas territorial collectivity	1D				Terres australes françaises	-49.35571	69.37956	9	FR-TF	FS00		TF	31
TG	FR	1	Préfecture	Prefecture	01				Centrale	8.62469	1.07596	314	TG-C	TO22		TG.CE	
TG	FR	1	Préfecture	Prefecture	02				Kara	9.70741	0.85958	450	TG-K	TO23		TG.KA	
TH	TH	1	จังหวัด	Province	58				แม่ฮ่องสอน	18.76721	98.06474	590	TH-58	TH01		TH.MH	58
TH	TH	1	จังหวัด	Province	60				นครสวรรค์	15.67699	100.18149	38	TH-60	TH16		TH.NS	60
TH	TH	1	จังหวัด	Province	61				อุทัยธานี	15.37217	99.80314	188	TH-61	TH15		TH.UT	61
TH	TH	1	จังหวัด	Province	62				กำแพงเพชร	16.36679	99.66713	152	TH-62	TH11		TH.KP	62
TH	TH	1	จังหวัด	Province	63				ตาก	16.86320	98.83621	213	TH-63	TH08		TH.TK	63
TH	TH	1	จังหวัด	Province	64				สุโขทัย	17.15248	99.79091	91	TH-64	TH09		TH.SO	64
TH	TH	1	จังหวัด	Province	65				พิษณุโลก	16.87763	100.38674	42	TH-65	TH12		TH.PS	65
TH	TH	1	จังหวัด	Province	66				พิจิตร	16.26151	100.35554	34	TH-66	TH13		TH.PC	66
TH	TH	1	จังหวัด	Province	67				เพชรบูรณ์	16.27973	101.11538	586	TH-67	TH14		TH.PH	67
TH	TH	1	จังหวัด	Province	70				ราชบุรี	13.59994	99.80184	1042	TH-70	TH52		TH.RT	70
TH	TH	1	จังหวัด	Province	71				กาญจนบุรี	14.22858	99.44246	115	TH-71	TH50		TH.KN	71
TH	TH	1	จังหวัด	Province	72				สุพรรณบุรี	14.54681	100.01512	59	TH-72	TH51		TH.SH	72
TH	TH	1	จังหวัด	Province	73				นครปฐม	13.87914	100.12523	474	TH-73	TH53		TH.NP	73
TH	TH	1	จังหวัด	Province	74				สมุทรสาคร	13.58802	100.21563	48	TH-74	TH55		TH.SS	74
TH	TH	1	จังหวัด	Province	75				สมุทรสงคราม	13.43075	99.95352	23	TH-75	TH54		TH.SM	75
TH	TH	1	จังหวัด	Province	76				เพชรบุรี	13.06868	99.88112	543	TH-76	TH56		TH.PE	76
TH	TH	1	จังหวัด	Province	77				ประจวบคีรีขันธ์	11.79620	99.70919	10	TH-77	TH57		TH.PK	77
TH	TH	1	จังหวัด	Province	80				นครศรีธรรมราช	8.34224	99.86702	35	TH-80	TH64		TH.NT	80
TH	TH	1	จังหวัด	Province	81				กระบี่	8.12219	98.99498	46	TH-81	TH63		TH.KR	81
TH	TH	1	จังหวัด	Province	82				พังงา	8.57201	98.43885	140	TH-82	TH61		TH.PG	82
TH	TH	1	จังหวัด	Province	83				ภูเก็ต	7.93947	98.34554	11	TH-83	TH62		TH.PU	83
TH	TH	1	จังหวัด	Province	84				สุราษฎร์ธานี	9.05729	99.26835	17	TH-84	TH60		TH.ST	84
TH	TH	1	จังหวัด	Province	85				ระนอง	9.97878	98.69008	20	TH-85	TH59		TH.RN	85
TH	TH	1	จังหวัด	Province	86				ชุมพร	10.30792	99.12303	19	TH-86	TH58		TH.CP	86
TH	TH	1	จังหวัด	Province	90				สงขลา	7.07509	100.54302	127	TH-90	TH68		TH.SG	90
TH	TH	1	จังหวัด	Province	91				สตูล	6.81200	99.93695	42	TH-91	TH67		TH.SA	91
TH	TH	1	จังหวัด	Province	92				ตรัง	7.55541	99.59580	23	TH-92	TH65		TH.TG	92
TH	TH	1	จังหวัด	Province	93				พัทลุง	7.55481	100.06009	19	TH-93	TH66		TH.PL	93
TH	TH	1	จังหวัด	Province	94				ปัตตานี	6.75531	101.35964	6	TH-94	TH69		TH.PI	94
TH	TH	1	จังหวัด	Province	95				ยะลา	6.38096	101.25440	207	TH-95	TH70		TH.YL	95
TH	TH	1	จังหวัด	Province	96				นครศรีธรรมราช	8.52342	99.73468	744	TH-96	TH31		TH.NT	80
TJ	EN	1	Capital territory	Capital territory	01				Dushanbe	38.55813	68.78488	835	TJ-DU	TI04		TJ.DU	
TJ	EN	1	Region	Region	02				Khatlon	37.96752	69.18823	400	TJ-KT	TI02		TJ.KL	
TJ	EN	1	Autonomouse region	Autonomouse region	03				Kŭhistoni Badakhshon	38.31028	72.95707	350	TJ-GB	TI01		TJ.BK	
TJ	EN	1	Region	Region	04				Sughd	40.06291	69.23467	340	TJ-SU	TI03		TJ.LE	
